individual_1 individual_2 pedigree.relationship pedigree.degree kin kin0 ibs0 ibs1 ibs2 ibs02 ibs12 ibs01 j1 j2 j3 j4 j5 j6 j7 j8 j9
Test1_g3-b4-i1 Test1_g3-b30-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b17-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b10-i1 Test1_g3-b20-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b10-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b16-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b12-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b16-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b1-i1 Test1_g3-b29-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b25-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b11-i1 Test1_g3-b19-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b11-i1 Test1_g3-b25-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b23-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b26-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b12-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b10-i1 Test1_g3-b23-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b21-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b1-i1 Test1_g3-b17-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b11-i1 Test1_g3-b27-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b20-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b14-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b30-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b23-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b30-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b9-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b14-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b9-i1 Test1_g3-b27-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b8-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b21-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b26-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b22-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b24-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b19-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b9-i1 Test1_g3-b29-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b27-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b28-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b27-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b1-i1 Test1_g3-b14-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b29-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b15-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b15-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b22-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b10-i1 Test1_g3-b15-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b1-i1 Test1_g3-b9-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b9-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b30-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b20-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b19-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b16-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b24-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b10-i1 Test1_g3-b21-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b14-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b10-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b20-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b10-i1 Test1_g3-b29-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b26-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b15-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b13-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b29-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b14-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b10-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b11-i1 Test1_g3-b17-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b11-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b9-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b17-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b23-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b10-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b11-i1 Test1_g3-b14-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b20-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b1-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b15-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b13-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b8-i1 Test1_g3-b28-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b13-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b28-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b26-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b26-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b16-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b18-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b9-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g3-b25-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g3-b24-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g3-b28-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b29-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b10-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g3-b17-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g3-b7-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b7-i1 Test1_g3-b28-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b1-i1 Test1_g3-b22-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b26-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b9-i1 Test1_g3-b26-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b12-i1 Test1_g3-b25-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b1-i1 Test1_g3-b20-i1 First-cousin 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i41 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i47 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i18 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i26 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i36 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i29 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i21 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i31 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i2 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i12 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i38 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i25 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i37 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i8 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i20 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i43 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i3 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i6 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i35 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i10 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i11 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i22 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i44 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i38 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i16 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i27 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i47 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i20 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i33 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i23 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i39 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i46 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i13 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i2 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i8 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i25 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i41 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i8 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i43 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i30 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i26 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i18 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i10 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i1 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i39 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i34 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i28 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i10 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i23 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i17 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i22 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i46 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i24 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i39 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i43 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i21 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i27 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i7 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i5 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i21 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i45 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i30 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i7 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i7 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i19 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i7 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i31 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i14 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i37 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i5 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i49 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i19 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i2 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i25 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i19 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i4 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i21 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i34 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i42 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i3 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b6-i1 Test1_g4-b1-i15 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i29 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i15 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i49 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i24 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i43 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i39 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i20 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i39 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b5-i1 Test1_g4-b1-i50 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b2-i1 Test1_g4-b1-i13 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b4-i1 Test1_g4-b1-i21 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
Test1_g3-b3-i1 Test1_g4-b1-i22 Half-uncle 0.0625 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
